"FileName","Extension","Size_KB","LastModified","FullPath","FolderFamily"
"__init__.pyi",".pyi","0","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_pyinstaller\__init__.pyi","_pyinstaller"
"hook-numpy.py",".py","1.78","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_pyinstaller\hook-numpy.py","_pyinstaller"
"hook-numpy.pyi",".pyi","0.15","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_pyinstaller\hook-numpy.pyi","_pyinstaller"
"__init__.py",".py","0.75","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_pyinstaller\tests\__init__.py","tests"
"pyinstaller-smoke.py",".py","1.59","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_pyinstaller\tests\pyinstaller-smoke.py","tests"
"test_pyinstaller.py",".py","1.58","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_pyinstaller\tests\test_pyinstaller.py","tests"
"__init__.py",".py","5.91","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_typing\__init__.py","_typing"
"_add_docstring.py",".py","4.47","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_typing\_add_docstring.py","_typing"
"_array_like.py",".py","4.6","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_typing\_array_like.py","_typing"
"_char_codes.py",".py","9.18","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_typing\_char_codes.py","_typing"
"_dtype_like.py",".py","4.29","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_typing\_dtype_like.py","_typing"
"_extended_precision.py",".py","0.87","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_typing\_extended_precision.py","_typing"
"_nbit_base.py",".py","3.49","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_typing\_nbit_base.py","_typing"
"_nbit_base.pyi",".pyi","0.76","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_typing\_nbit_base.pyi","_typing"
"_nbit.py",".py","1.03","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_typing\_nbit.py","_typing"
"_nested_sequence.py",".py","2.95","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_typing\_nested_sequence.py","_typing"
"_scalars.py",".py","1.34","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_typing\_scalars.py","_typing"
"_shape.py",".py","0.67","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_typing\_shape.py","_typing"
"_ufunc.py",".py","0.55","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_typing\_ufunc.py","_typing"
"_ufunc.pyi",".pyi","29.88","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_typing\_ufunc.pyi","_typing"
"__init__.py",".py","3.89","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_utils\__init__.py","_utils"
"__init__.pyi",".pyi","0.71","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_utils\__init__.pyi","_utils"
"_convertions.py",".py","0.75","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_utils\_convertions.py","_utils"
"_convertions.pyi",".pyi","0.12","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_utils\_convertions.pyi","_utils"
"_inspect.py",".py","7.85","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_utils\_inspect.py","_utils"
"_inspect.pyi",".pyi","2.27","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_utils\_inspect.pyi","_utils"
"_pep440.py",".py","14.53","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_utils\_pep440.py","_utils"
"_pep440.pyi",".pyi","3.87","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy\_utils\_pep440.pyi","_utils"
"DELVEWHEEL","","0.45","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy-2.4.4.dist-info\DELVEWHEEL","numpy-2.4.4.dist-info"
"entry_points.txt",".txt","0.21","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy-2.4.4.dist-info\entry_points.txt","numpy-2.4.4.dist-info"
"INSTALLER","","0","4/11/2026 12:46:29 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy-2.4.4.dist-info\INSTALLER","numpy-2.4.4.dist-info"
"METADATA","","6.45","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy-2.4.4.dist-info\METADATA","numpy-2.4.4.dist-info"
"RECORD","","84.68","4/11/2026 12:46:29 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy-2.4.4.dist-info\RECORD","numpy-2.4.4.dist-info"
"REQUESTED","","0","4/11/2026 12:46:29 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy-2.4.4.dist-info\REQUESTED","numpy-2.4.4.dist-info"
"WHEEL","","0.08","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy-2.4.4.dist-info\WHEEL","numpy-2.4.4.dist-info"
"LICENSE.txt",".txt","44.76","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy-2.4.4.dist-info\licenses\LICENSE.txt","licenses"
"LICENSE.md",".md","1.49","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy-2.4.4.dist-info\licenses\numpy\fft\pocketfft\LICENSE.md","pocketfft"
"LICENSE.txt",".txt","2.26","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy-2.4.4.dist-info\licenses\numpy\linalg\lapack_lite\LICENSE.txt","lapack_lite"
"LICENSE","","1.58","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy-2.4.4.dist-info\licenses\numpy\ma\LICENSE","ma"
"LICENSE.md",".md","3.5","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy-2.4.4.dist-info\licenses\numpy\random\LICENSE.md","random"
"LICENSE.md",".md","2.74","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy-2.4.4.dist-info\licenses\numpy\random\src\distributions\LICENSE.md","distributions"
"LICENSE.md",".md","2.92","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy-2.4.4.dist-info\licenses\numpy\random\src\mt19937\LICENSE.md","mt19937"
"LICENSE.md",".md","1.15","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy-2.4.4.dist-info\licenses\numpy\random\src\pcg64\LICENSE.md","pcg64"
"LICENSE.md",".md","1.5","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy-2.4.4.dist-info\licenses\numpy\random\src\philox\LICENSE.md","philox"
"LICENSE.md",".md","1.22","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy-2.4.4.dist-info\licenses\numpy\random\src\sfc64\LICENSE.md","sfc64"
"LICENSE.md",".md","0.33","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy-2.4.4.dist-info\licenses\numpy\random\src\splitmix64\LICENSE.md","splitmix64"
"LICENSE.txt",".txt","1.01","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy-2.4.4.dist-info\licenses\numpy\_core\include\numpy\libdivide\LICENSE.txt","libdivide"
"COPYING","","0.69","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy-2.4.4.dist-info\licenses\numpy\_core\src\common\pythoncapi-compat\COPYING","pythoncapi-compat"
"LICENSE","","20.66","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy-2.4.4.dist-info\licenses\numpy\_core\src\highway\LICENSE","highway"
"dragon4_LICENSE.txt",".txt","1.41","4/11/2026 12:46:07 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy-2.4.4.dist-info\licenses\numpy\_core\src\multiarray\dragon4_LICENSE.txt","multiarray"
"LICENSE.md",".md","1.51","4/11/2026 12:46:07 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy-2.4.4.dist-info\licenses\numpy\_core\src\npysort\x86-simd-sort\LICENSE.md","x86-simd-sort"
"LICENSE","","1.54","4/11/2026 12:46:07 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy-2.4.4.dist-info\licenses\numpy\_core\src\umath\svml\LICENSE","svml"
"libscipy_openblas64_-63c857e738469261263c764a36be9436.dll",".dll","19937","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy.libs\libscipy_openblas64_-63c857e738469261263c764a36be9436.dll","numpy.libs"
"msvcp140-a4c2229bdc2a2a630acdc095b4d86008.dll",".dll","561.58","4/11/2026 12:46:06 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\numpy.libs\msvcp140-a4c2229bdc2a2a630acdc095b4d86008.dll","numpy.libs"
"INSTALLER","","0","4/11/2026 12:46:11 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\opencv_python-4.13.0.92.dist-info\INSTALLER","opencv_python-4.13.0.92.dist-info"
"LICENSE-3RD-PARTY.txt",".txt","177.16","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\opencv_python-4.13.0.92.dist-info\LICENSE-3RD-PARTY.txt","opencv_python-4.13.0.92.dist-info"
"LICENSE.txt",".txt","1.06","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\opencv_python-4.13.0.92.dist-info\LICENSE.txt","opencv_python-4.13.0.92.dist-info"
"METADATA","","19.57","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\opencv_python-4.13.0.92.dist-info\METADATA","opencv_python-4.13.0.92.dist-info"
"RECORD","","7.49","4/11/2026 12:46:11 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\opencv_python-4.13.0.92.dist-info\RECORD","opencv_python-4.13.0.92.dist-info"
"REQUESTED","","0","4/11/2026 12:46:11 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\opencv_python-4.13.0.92.dist-info\REQUESTED","opencv_python-4.13.0.92.dist-info"
"top_level.txt",".txt","0","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\opencv_python-4.13.0.92.dist-info\top_level.txt","opencv_python-4.13.0.92.dist-info"
"WHEEL","","0.09","4/11/2026 12:46:03 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\opencv_python-4.13.0.92.dist-info\WHEEL","opencv_python-4.13.0.92.dist-info"
"__init__.py",".py","2.46","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\__init__.py","PIL"
"__main__.py",".py","0.53","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\__main__.py","PIL"
"_avif.cp314-win_amd64.pyd",".pyd","7708","4/11/2026 12:45:59 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\_avif.cp314-win_amd64.pyd","PIL"
"_avif.pyi",".pyi","0.06","4/11/2026 12:45:59 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\_avif.pyi","PIL"
"_binary.py",".py","2.99","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\_binary.py","PIL"
"_deprecate.py",".py","2.45","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\_deprecate.py","PIL"
"_imaging.cp314-win_amd64.pyd",".pyd","2524","4/11/2026 12:46:00 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\_imaging.cp314-win_amd64.pyd","PIL"
"_imaging.pyi",".pyi","0.9","4/11/2026 12:46:00 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\_imaging.pyi","PIL"
"_imagingcms.cp314-win_amd64.pyd",".pyd","263.5","4/11/2026 12:46:00 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\_imagingcms.cp314-win_amd64.pyd","PIL"
"_imagingcms.pyi",".pyi","4.47","4/11/2026 12:46:00 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\_imagingcms.pyi","PIL"
"_imagingft.cp314-win_amd64.pyd",".pyd","2112","4/11/2026 12:46:00 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\_imagingft.cp314-win_amd64.pyd","PIL"
"_imagingft.pyi",".pyi","1.86","4/11/2026 12:46:00 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\_imagingft.pyi","PIL"
"_imagingmath.cp314-win_amd64.pyd",".pyd","25","4/11/2026 12:46:00 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\_imagingmath.cp314-win_amd64.pyd","PIL"
"_imagingmath.pyi",".pyi","0.06","4/11/2026 12:46:00 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\_imagingmath.pyi","PIL"
"_imagingmorph.cp314-win_amd64.pyd",".pyd","13.5","4/11/2026 12:46:00 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\_imagingmorph.cp314-win_amd64.pyd","PIL"
"_imagingmorph.pyi",".pyi","0.06","4/11/2026 12:46:00 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\_imagingmorph.pyi","PIL"
"_imagingtk.cp314-win_amd64.pyd",".pyd","14.5","4/11/2026 12:46:00 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\_imagingtk.cp314-win_amd64.pyd","PIL"
"_imagingtk.pyi",".pyi","0.06","4/11/2026 12:46:00 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\_imagingtk.pyi","PIL"
"_tkinter_finder.py",".py","0.96","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\_tkinter_finder.py","PIL"
"_typing.py",".py","1.33","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\_typing.py","PIL"
"_util.py",".py","1.08","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\_util.py","PIL"
"_version.py",".py","0.48","4/11/2026 1:14:34 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\_version.py","PIL"
"_webp.cp314-win_amd64.pyd",".pyd","400","4/11/2026 12:46:01 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\_webp.cp314-win_amd64.pyd","PIL"
"_webp.pyi",".pyi","0.06","4/11/2026 12:46:01 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\_webp.pyi","PIL"
"AvifImagePlugin.py",".py","9.52","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\AvifImagePlugin.py","PIL"
"BdfFontFile.py",".py","3.73","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\BdfFontFile.py","PIL"
"BlpImagePlugin.py",".py","17.08","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\BlpImagePlugin.py","PIL"
"BmpImagePlugin.py",".py","20.33","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\BmpImagePlugin.py","PIL"
"BufrStubImagePlugin.py",".py","2.14","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\BufrStubImagePlugin.py","PIL"
"ContainerIO.py",".py","5.07","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\ContainerIO.py","PIL"
"CurImagePlugin.py",".py","2.23","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\CurImagePlugin.py","PIL"
"DcxImagePlugin.py",".py","2.62","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\DcxImagePlugin.py","PIL"
"DdsImagePlugin.py",".py","19.51","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\DdsImagePlugin.py","PIL"
"EpsImagePlugin.py",".py","17.11","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\EpsImagePlugin.py","PIL"
"ExifTags.py",".py","10.49","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\ExifTags.py","PIL"
"features.py",".py","11.25","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\features.py","PIL"
"FitsImagePlugin.py",".py","5.19","4/11/2026 1:14:33 PM","D:\AgentLeecompletesystem\LeeWay-Agents-the-World-Within\LeeWay-Standards\.venv\Lib\site-packages\PIL\FitsImagePlugin.py","PIL"
